Price,Size,Bedrooms,Parking_Spots,Bathrooms,Condo,IPTU,Neighborhood,City,District
1950,80,2,1,2,475,146,Jardim Guanabara,Rio de Janeiro,norte
2950,80,2,1,2,1300,1200,Laranjeiras,Rio de Janeiro,sul
900,49,2,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
3500,70,2,1,2,1528,269,Barra da Tijuca,Rio de Janeiro,oeste
2500,70,3,1,3,1205,80,Grajaú,Rio de Janeiro,norte
1200,81,2,1,2,918,113,Méier,Rio de Janeiro,norte
600,80,2,0,1,300,20,Penha,Rio de Janeiro,norte
4500,149,3,1,2,1700,250,Botafogo,Rio de Janeiro,sul
2500,94,3,1,3,1960,257,Botafogo,Rio de Janeiro,sul
1600,75,2,1,2,50,0,Taquara,Rio de Janeiro,oeste
5990,80,2,0,2,1399,292,Ipanema, Rio de Janeiro,sul
900,60,2,0,1,150,0,Bento Ribeiro,Rio de Janeiro,norte
4000,207,3,3,5,150,242,Méier,Rio de Janeiro,norte
1000,54,2,1,1,300,0,Brás de Pina,Rio de Janeiro,norte
2900,68,2,0,1,737,205,Copacabana,Rio de Janeiro,sul
3000,104,3,0,1,1300,0,Copacabana,Rio de Janeiro,sul
990,88,2,1,2,710,600,Praça Seca,Rio de Janeiro,oeste
900,52,1,0,1,0,0,Campo Grande, Rio de Janeiro,oeste
2000,60,2,0,2,469,74,Tijuca,Rio de Janeiro,norte
2200,59,2,0,1,593,131,Botafogo,Rio de Janeiro,sul
1300,64,2,0,2,680,73,Tijuca, Rio de Janeiro,norte
4500,110,3,2,2,1722,445,Copacabana,Rio de Janeiro,sul
1100,44,1,1,1,323,0,Penha Circular,Rio de Janeiro,norte
900,70,1,0,2,0,0,Campo Grande,Rio de Janeiro,oeste
600,55,2,1,1,293,0,Campo Grande, Rio de Janeiro,oeste
1000,45,1,1,1,527,0,Méier, Rio de Janeiro,norte
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
730,72,2,1,1,770,534,Praça Seca,Rio de Janeiro,oeste
2000,76,2,1,1,895,127,Maracanã, Rio de Janeiro,norte
1150,90,2,0,1,360,0,Irajá,Rio de Janeiro,norte
3000,120,3,2,3,600,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1000,70,2,0,1,0,0,Campo Grande, Rio de Janeiro,oeste
4350,106,3,1,1,1486,512,Botafogo, Rio de Janeiro,sul
1400,82,2,0,2,150,0,Taquara,Rio de Janeiro,oeste
1250,45,1,1,1,0,0,Vila da Penha,Rio de Janeiro,norte
1500,45,2,1,1,480,56,Vargem Pequena,Rio de Janeiro,oeste
700,30,1,0,1,0,10,Higienópolis,Rio de Janeiro,norte
1280,30,1,0,1,427,0,Catete,Rio de Janeiro,sul
1738,83,2,1,2,800,53,Pechincha,Rio de Janeiro,oeste
4000,130,3,0,2,1600,399,Copacabana,Rio de Janeiro,sul
900,20,1,0,1,567,0,Catete, Rio de Janeiro,sul
5000,200,4,1,1,2512,687,Copacabana,Rio de Janeiro,sul
2259,90,2,1,3,1035,106,Tijuca,Rio de Janeiro,norte
0,48,1,0,1,0,0,Copacabana, Rio de Janeiro,sul
700,50,1,0,1,0,35,Campo Grande,Rio de Janeiro,oeste
7000,107,3,2,2,1530,362,Barra da Tijuca,Rio de Janeiro,oeste
2500,67,2,1,2,950,120,Jacarepaguá,Rio de Janeiro,oeste
850,80,2,0,1,0,0,Penha Circular,Rio de Janeiro,norte
800,50,2,0,1,450,84,Méier,Rio de Janeiro,norte
950,60,3,1,1,0,1,Brás de Pina,Rio de Janeiro,norte
700,60,2,0,1,0,0,Bangu,Rio de Janeiro,oeste
2500,58,1,0,2,680,133,Catete,Rio de Janeiro,sul
700,60,1,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
3360,110,2,0,2,50,0,Vargem Pequena,Rio de Janeiro,oeste
3500,85,2,1,1,750,0,Vargem Grande,Rio de Janeiro,oeste
1900,65,2,1,2,760,82,Vila Valqueire,Rio de Janeiro,oeste
5000,70,2,1,2,1300,530,Barra da Tijuca,Rio de Janeiro,oeste
840,52,2,0,1,90,0,Piedade,Rio de Janeiro,norte
2200,66,2,1,2,200,62,São Francisco Xavier,Rio de Janeiro,norte
945,43,2,0,1,295,49,Piedade,Rio de Janeiro,norte
600,30,2,0,1,0,0,Santíssimo,Rio de Janeiro,oeste
3300,150,3,1,3,0,0,Olaria,Rio de Janeiro,norte
1900,65,2,1,2,760,82,Vila Valqueire,Rio de Janeiro,oeste
5000,70,2,1,2,1300,530,Barra da Tijuca,Rio de Janeiro,oeste
840,52,2,0,1,90,0,Piedade,Rio de Janeiro,norte
2200,66,2,1,2,200,62,São Francisco Xavier,Rio de Janeiro,norte
945,43,2,0,1,295,49,Piedade,Rio de Janeiro,norte
600,30,2,0,1,0,0,Santíssimo,Rio de Janeiro,oeste
3300,150,3,1,3,0,0,Olaria,Rio de Janeiro,norte
1800,51,2,0,1,590,0,Praça da Bandeira,Rio de Janeiro,norte
2000,110,2,1,2,831,203,Tijuca,Rio de Janeiro,norte
1700,23,1,0,1,455,0,Copacabana,Rio de Janeiro,sul
2300,55,1,1,1,400,74,Jardim Guanabara, Rio de Janeiro,norte
0,80,3,0,1,0,0,Copacabana,Rio de Janeiro,sul
3500,132,3,3,3,1200,305,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
5400,130,3,2,3,1623,457,Copacabana,Rio de Janeiro,sul
2800,91,3,0,2,920,1850,Laranjeiras,Rio de Janeiro,sul
800,65,3,1,1,330,0,Campo Grande,Rio de Janeiro,oeste
4500,102,2,1,2,1478,311,Botafogo,Rio de Janeiro,sul
1800,66,2,1,1,850,850,Vila Valqueire,Rio de Janeiro,oeste
1500,103,3,1,2,1200,178,Tijuca,Rio de Janeiro,norte
1000,60,2,1,1,370,55,Taquara,Rio de Janeiro,oeste
2400,66,2,0,1,770,0,Grajaú,Rio de Janeiro,norte
1600,63,2,0,2,640,108,Tijuca,Rio de Janeiro,norte
2800,91,3,0,2,920,1850,Laranjeiras,Rio de Janeiro,sul
800,65,3,1,1,330,0,Campo Grande,Rio de Janeiro,oeste
4500,102,2,1,2,1478,311,Botafogo,Rio de Janeiro,sul
1800,66,2,1,1,850,850,Vila Valqueire,Rio de Janeiro,oeste
1500,103,3,1,2,1200,178,Tijuca,Rio de Janeiro,norte
1000,60,2,1,1,370,55,Taquara,Rio de Janeiro,oeste
2400,66,2,0,1,770,0,Grajaú,Rio de Janeiro,norte
1600,63,2,0,2,640,108,Tijuca,Rio de Janeiro,norte
1400,60,2,1,2,30,0,Campo Grande,Rio de Janeiro,oeste
1500,70,2,1,2,1412,121,Tijuca,Rio de Janeiro,norte
6600,193,3,2,6,0,0,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
4037,120,3,1,2,1222,306,Ipanema,Rio de Janeiro,sul
600,20,1,0,1,472,0,Centro,Rio de Janeiro,centro
8000,150,3,1,1,2000,800,Ipanema,Rio de Janeiro,sul
3100,75,2,1,3,150,690,Vargem Grande,Rio de Janeiro,oeste
4000,240,3,1,3,0,0,Andaraí,Rio de Janeiro,norte
600,30,1,0,1,0,150,Jacarepaguá,Rio de Janeiro,oeste
3675,121,2,3,1,794,237,Anil,Rio de Janeiro,oeste
1800,50,1,0,1,400,121,Catete,Rio de Janeiro,sul
1390,41,1,0,1,701,119,Copacabana,Rio de Janeiro,sul
1000,50,2,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
1700,80,2,0,2,0,0,Paquetá,Rio de Janeiro,centro
3000,49,1,1,1,2500,500,Barra da Tijuca,Rio de Janeiro,oeste
1094,82,3,1,1,600,46,Piedade,Rio de Janeiro,norte
500,48,2,0,1,250,0,Campo Grande,Rio de Janeiro,oeste
750,73,2,1,1,610,74,Praça Seca,Rio de Janeiro,oeste
500,55,2,0,1,363,0,Senador Vasconcelos,Rio de Janeiro,oeste
2590,35,1,0,1,431,124,Ipanema,Rio de Janeiro,sul
1500,68,3,1,2,780,0,Campo Grande,Rio de Janeiro,oeste
1900,78,2,1,2,1300,119,Barra da Tijuca,Rio de Janeiro,oeste
1210,62,2,1,2,499,61,Praça Seca,Rio de Janeiro,oeste
2000,62,2,0,1,970,182,Flamengo,Rio de Janeiro,sul
1280,49,2,1,1,132,0,Engenho Novo,Rio de Janeiro,norte
650,60,2,1,1,300,0,Inhoaíba,Rio de Janeiro,oeste
1400,57,1,0,1,1000,1200,Botafogo,Rio de Janeiro,sul
900,60,2,1,1,450,0,Pechincha,Rio de Janeiro,oeste
700,45,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
2950,74,2,0,2,741,176,Flamengo,Rio de Janeiro,sul
650,50,2,1,1,151,0,Campo Grande, Rio de Janeiro,oeste
2600,110,3,2,3,710,273,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
4200,110,3,1,3,650,280,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2200,99,4,1,2,90,55,São Cristóvão,Rio de Janeiro,centro
900,60,2,0,1,380,0,Tomás Coelho,Rio de Janeiro,norte
1340,60,3,0,1,0,109,Engenho Novo,Rio de Janeiro,norte
552,40,1,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
900,50,3,0,1,300,0,Penha Circular,Rio de Janeiro,norte
700,60,1,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
1800,62,1,1,1,630,126,Tijuca,Rio de Janeiro,norte
3300,200,4,2,4,2500,417,Tijuca,Rio de Janeiro,norte
1500,93,2,1,1,500,78,Penha,Rio de Janeiro,norte
1200,50,2,0,2,500,0,Campo Grande,Rio de Janeiro,oeste
2800,83,3,1,3,1100,183,Barra da Tijuca,Rio de Janeiro,oeste
4200,110,3,1,3,650,280,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
2200,99,4,1,2,90,55,São Cristóvão,Rio de Janeiro,centro
900,60,2,0,1,380,0,Tomás Coelho,Rio de Janeiro,norte
1340,60,3,0,1,0,109,Engenho Novo,Rio de Janeiro,norte
552,40,1,1,1,0,0,Guaratiba,Rio de Janeiro,oeste
900,50,3,0,1,300,0,Penha Circular,Rio de Janeiro,norte
700,60,1,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
1800,62,1,1,1,630,126,Tijuca,Rio de Janeiro,norte
3300,200,4,2,4,2500,417,Tijuca,Rio de Janeiro,norte
1500,93,2,1,1,500,78,Penha,Rio de Janeiro,norte
1200,50,2,0,2,500,0,Campo Grande,Rio de Janeiro,oeste
2800,83,3,1,3,1100,183,Barra da Tijuca,Rio de Janeiro,oeste
2900,90,3,1,2,850,127,Botafogo,Rio de Janeiro,sul
3000,88,3,1,1,929,199,Laranjeiras,Rio de Janeiro,sul
1800,180,2,1,3,0,0,Irajá,Rio de Janeiro,norte
2000,94,3,1,2,1200,110,Tijuca,Rio de Janeiro,norte
4800,128,4,3,6,750,205,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1300,60,2,2,1,250,0,Vila Valqueire,Rio de Janeiro,oeste
1000,70,1,0,1,130,94,Jardim Carioca,Rio de Janeiro,norte
1000,35,1,0,1,560,0,Catete,Rio de Janeiro,sul
4500,95,3,0,2,1027,323,Copacabana,Rio de Janeiro,sul
950,51,2,1,1,490,0,Quintino Bocaiuva,Rio de Janeiro,norte
2300,78,2,0,2,1210,366,Copacabana,Rio de Janeiro,sul
3400,108,2,1,4,1150,320,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1900,173,3,1,2,0,121,Tanque,Rio de Janeiro,oeste
3950,98,2,1,2,1800,325,Laranjeiras,Rio de Janeiro,sul
4450,100,3,2,3,0,0,Barra da Tijuca,Rio de Janeiro,oeste
1500,93,2,1,1,500,78,Penha,Rio de Janeiro,norte
1200,50,2,0,2,500,0,Campo Grande,Rio de Janeiro,oeste
2800,83,3,1,3,1100,183,Barra da Tijuca,Rio de Janeiro,oeste
2900,90,3,1,2,850,127,Botafogo,Rio de Janeiro,sul
3000,88,3,1,1,929,199,Laranjeiras,Rio de Janeiro,sul
1800,180,2,1,3,0,0,Irajá,Rio de Janeiro,norte
2000,94,3,1,2,1200,110,Tijuca,Rio de Janeiro,norte
4800,128,4,3,6,750,205,Freguesia de Jacarepaguá,Rio de Janeiro,oeste
1300,60,2,2,1,250,0,Vila Valqueire,Rio de Janeiro,oeste
1000,70,1,0,1,130,94,Jardim Carioca,Rio de Janeiro,norte
1000,35,1,0,1,560,0,Catete,Rio de Janeiro,sul
4500,95,3,0,2,1027,323,Copacabana,Rio de Janeiro,sul
950,51,2,1,1,490,0,Quintino Bocaiuva,Rio de Janeiro,norte
2300,78,2,0,2,1210,366,Copacabana,Rio de Janeiro,sul
3400,108,2,1,4,1150,320,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1900,173,3,1,2,0,121,Tanque,Rio de Janeiro,oeste
3950,98,2,1,2,1800,325,Laranjeiras,Rio de Janeiro,sul
4450,100,3,2,3,0,0,Barra da Tijuca,Rio de Janeiro,oeste
800,50,1,0,1,0,0,Del Castilho,Rio de Janeiro,norte
3000,100,2,1,2,1142,204,Flamengo,Rio de Janeiro,sul
1150,70,2,0,1,170,0,Ramos,Rio de Janeiro,norte
9000,360,4,3,5,1030,550,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
500,25,1,0,1,585,0,Centro,Rio de Janeiro,centro
1200,78,2,1,2,600,0,Irajá,Rio de Janeiro,norte
750,65,2,0,1,0,0,Guadalupe,Rio de Janeiro,norte
1600,72,2,0,2,670,88,Grajaú,Rio de Janeiro,norte
0,30,1,0,1,0,0,Copacabana,Rio de Janeiro,sul
950,70,2,0,1,110,0,Vila da Penha,Rio de Janeiro,norte
7500,215,3,1,1,2700,600,Copacabana,Rio de Janeiro,sul
1800,70,3,1,2,705,78,Tijuca,Rio de Janeiro,norte
2170,98,3,1,2,850,92,Tijuca,Rio de Janeiro,norte
750,50,2,0,1,145,0,Penha,Rio de Janeiro,norte
1400,61,2,1,2,647,0,Vargem Grande,Rio de Janeiro,oeste
7000,800,4,5,3,1100,0,Vargem Grande,Rio de Janeiro,oeste
2350,94,3,0,2,520,127,Centro,Rio de Janeiro,centro
2500,144,3,2,3,1550,261,Tijuca,Rio de Janeiro,norte
0,45,1,1,1,0,0,Barra da Tijuca,Rio de Janeiro,oeste
2300,36,1,1,1,620,120,Barra da Tijuca,Rio de Janeiro,oeste
9000,105,3,1,3,1980,620,Leblon,Rio de Janeiro,sul
1100,50,2,1,1,450,0,Parada de Lucas,Rio de Janeiro,norte
6999,66,2,1,2,1316,200,Barra da Tijuca,Rio de Janeiro,oeste
3100,148,2,2,3,2250,360,Barra da Tijuca,Rio de Janeiro,oeste
2600,124,3,2,3,1233,294,Tijuca,Rio de Janeiro,norte
2900,59,2,1,2,1100,280,Leblon,Rio de Janeiro,sul
1150,40,1,0,1,0,0,Vila Isabel,Rio de Janeiro,norte
850,58,2,0,1,0,0,Realengo,Rio de Janeiro,oeste
2350,55,1,0,1,700,192,Copacabana,Rio de Janeiro,sul
650,45,1,1,1,0,600,Tomás Coelho, Rio de Janeiro,norte
2200,45,2,0,1,730,92,Botafogo,Rio de Janeiro,sul
3500,103,3,1,2,1077,257,Botafogo,Rio de Janeiro,sul
4600,70,3,0,2,300,216,Jardim Botânico,Rio de Janeiro,sul
1500,100,2,0,1,65,0,Vargem Pequena,Rio de Janeiro,oeste
1100,93,2,1,1,0,38,Campo Grande, Rio de Janeiro,oeste
650,40,1,0,1,279,0,Penha,Rio de Janeiro,norte
2799,105,3,1,3,1050,199,Botafogo,Rio de Janeiro,sul
3300,52,1,1,1,1182,354,Barra da Tijuca,Rio de Janeiro,oeste
1000,52,2,1,1,956,58,Cachambi,Rio de Janeiro,norte
900,47,2,1,1,340,0,Taquara,Rio de Janeiro,oeste
1700,22,1,0,1,415,29,Copacabana,Rio de Janeiro,sul
5800,10,3,1,3,1445,452,Leblon,Rio de Janeiro,sul
950,65,2,1,1,305,0,Olaria,Rio de Janeiro,norte
3200,160,3,2,3,699,247,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
750,43,1,0,1,0,0,Irajá,Rio de Janeiro,norte
6000,109,3,1,1,0,0,Copacabana,Rio de Janeiro,sul
1800,61,2,1,2,685,0,Vargem Grande,Rio de Janeiro,oeste
8501,174,4,2,2,2800,736,Ipanema, Rio de Janeiro,sul
700,24,1,0,1,389,119,Centro,Rio de Janeiro,centro
2400,150,3,4,2,0,400,Campo Grande,Rio de Janeiro,oeste
1800,60,2,0,1,690,130,Tijuca,Rio de Janeiro,norte
800,40,1,0,1,0,0,Olaria,Rio de Janeiro,norte
1550,50,1,0,1,0,0,Tijuca, Rio de Janeiro,norte
4000,77,1,0,1,1000,95,Lagoa,Rio de Janeiro,sul
1200,80,3,1,2,650,114,Piedade,Rio de Janeiro,norte
1300,48,2,0,1,700,300,Flamengo,Rio de Janeiro,sul
6000,150,4,2,4,1845,524,Barra da Tijuca, Rio de Janeiro,oeste
500,43,2,1,1,284,0,Campo Grande,Rio de Janeiro,oeste
1290,34,0,0,1,670,0,Cidade Universitária,Rio de Janeiro,norte
0,90,2,0,2,0,0,Flamengo,Rio de Janeiro,sul
650,30,1,0,1,155,35,Realengo,Rio de Janeiro,oeste
1300,65,2,0,1,700,77,Maracanã,Rio de Janeiro,norte
2000,80,2,2,2,650,185,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
3200,160,3,2,3,699,247,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
750,43,1,0,1,0,0,Irajá,Rio de Janeiro,norte
6000,109,3,1,1,0,0,Copacabana,Rio de Janeiro,sul
1800,61,2,1,2,685,0,Vargem Grande,Rio de Janeiro,oeste
8501,174,4,2,2,2800,736,Ipanema, Rio de Janeiro,sul
700,24,1,0,1,389,119,Centro,Rio de Janeiro,centro
2400,150,3,4,2,0,400,Campo Grande,Rio de Janeiro,oeste
1800,60,2,0,1,690,130,Tijuca,Rio de Janeiro,norte
800,40,1,0,1,0,0,Olaria,Rio de Janeiro,norte
1550,50,1,0,1,0,0,Tijuca, Rio de Janeiro,norte
4000,77,1,0,1,1000,95,Lagoa,Rio de Janeiro,sul
1200,80,3,1,2,650,114,Piedade,Rio de Janeiro,norte
1300,48,2,0,1,700,300,Flamengo,Rio de Janeiro,sul
6000,150,4,2,4,1845,524,Barra da Tijuca, Rio de Janeiro,oeste
500,43,2,1,1,284,0,Campo Grande,Rio de Janeiro,oeste
1290,34,0,0,1,670,0,Cidade Universitária,Rio de Janeiro,norte
0,90,2,0,2,0,0,Flamengo,Rio de Janeiro,sul
650,30,1,0,1,155,35,Realengo,Rio de Janeiro,oeste
1300,65,2,0,1,700,77,Maracanã,Rio de Janeiro,norte
2000,80,2,2,2,650,185,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
1300,60,2,0,1,0,82,Santo Cristo,Rio de Janeiro,centro
2500,79,2,1,2,1212,307,Copacabana,Rio de Janeiro,sul
2000,40,1,0,1,650,200,Copacabana,Rio de Janeiro,sul
1100,60,2,1,2,283,0,Irajá,Rio de Janeiro,norte
1400,70,2,0,1,454,0,Santo Cristo,Rio de Janeiro,centro
5000,300,4,2,3,3112,800,Copacabana,Rio de Janeiro,sul
4000,83,2,1,1,893,295,Botafogo,Rio de Janeiro,sul
1200,35,1,0,1,483,0,Tijuca,Rio de Janeiro,norte
3500,94,2,1,3,1600,380,Laranjeiras,Rio de Janeiro,sul
1100,55,1,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
1473,50,2,1,1,560,50,Todos os Santos,Rio de Janeiro,norte
4000,95,2,0,1,955,52,Copacabana, Rio de Janeiro,sul
1300,91,2,1,3,0,0,Campo Grande,Rio de Janeiro,oeste
1000,60,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
1800,120,3,2,2,0,0,Cachambi,Rio de Janeiro,norte
2100,118,3,1,2,1835,241,Copacabana,Rio de Janeiro,sul
770,45,2,0,1,330,0,Campo Grande,Rio de Janeiro,oeste
1000,80,2,1,1,350,0,Oswaldo Cruz,Rio de Janeiro,norte
1420,77,2,1,2,745,64,Irajá,Rio de Janeiro,norte
1500,75,2,0,1,470,88,Tijuca,Rio de Janeiro,norte
1200,60,2,0,1,0,43,Quintino Bocaiuva, Rio de Janeiro,norte
0,75,2,1,2,0,0,Barra da Tijuca,Rio de Janeiro,oeste
2300,55,2,1,2,500,110,Pechincha, Rio de Janeiro,oeste
2750,22,1,0,1,480,0,Flamengo,Rio de Janeiro,sul
1450,86,2,0,1,300,115,Pechincha,Rio de Janeiro,oeste
650,50,2,0,1,150,0,Cascadura,Rio de Janeiro,norte
1200,100,3,1,2,0,0,Realengo,Rio de Janeiro,oeste
1000,15,2,0,1,370,0,Pavuna,Rio de Janeiro,norte
1600,66,2,1,1,855,107,Tijuca,Rio de Janeiro,norte
1100,60,2,1,2,283,0,Irajá,Rio de Janeiro,norte
1400,70,2,0,1,454,0,Santo Cristo,Rio de Janeiro,centro
5000,300,4,2,3,3112,800,Copacabana,Rio de Janeiro,sul
4000,83,2,1,1,893,295,Botafogo,Rio de Janeiro,sul
1200,35,1,0,1,483,0,Tijuca,Rio de Janeiro,norte
3500,94,2,1,3,1600,380,Laranjeiras,Rio de Janeiro,sul
1100,55,1,0,1,0,0,Campo Grande,Rio de Janeiro,oeste
1473,50,2,1,1,560,50,Todos os Santos,Rio de Janeiro,norte
4000,95,2,0,1,955,52,Copacabana, Rio de Janeiro,sul
3000,71,2,1,1,1150,206,Botafogo,Rio de Janeiro,sul
1300,91,2,1,3,0,0,Campo Grande,Rio de Janeiro,oeste
1000,60,1,0,1,300,0,Jacarepaguá,Rio de Janeiro,oeste
1800,120,3,2,2,0,0,Cachambi,Rio de Janeiro,norte
2100,118,3,1,2,1835,241,Copacabana,Rio de Janeiro,sul
3700,87,3,1,1,1570,312,Botafogo,Rio de Janeiro,sul
770,45,2,0,1,330,0,Campo Grande,Rio de Janeiro,oeste
1000,80,2,1,1,350,0,Oswaldo Cruz,Rio de Janeiro,norte
1420,77,2,1,2,745,64,Irajá,Rio de Janeiro,norte
1500,75,2,0,1,470,88,Tijuca,Rio de Janeiro,norte
1200,60,2,0,1,0,43,Quintino Bocaiuva, Rio de Janeiro,norte
0,75,2,1,2,0,0,Barra da Tijuca,Rio de Janeiro,oeste
4900,93,2,1,3,1400,436,Leblon,Rio de Janeiro,sul
5000,200,4,1,3,2620,688,Copacabana,Rio de Janeiro,sul
6000,220,4,1,2,3000,670,Copacabana,Rio de Janeiro,sul
1600,80,3,2,2,150,68,Campo Grande,Rio de Janeiro,oeste
6035,30,1,0,1,455,1,Copacabana, Rio de Janeiro,sul
1100,66,2,1,2,809,65,Praça Seca,Rio de Janeiro,oeste
1800,50,1,0,1,1100,120,Botafogo,Rio de Janeiro,sul
3800,92,2,1,2,1105,284,Flamengo,Rio de Janeiro,sul
800,48,2,1,1,360,0,Taquara,Rio de Janeiro,oeste
1300,62,2,1,2,450,63,Taquara,Rio de Janeiro,oeste
900,18,0,0,1,760,0,Copacabana,Rio de Janeiro,sul
740,20,1,0,1,319,0,Centro,Rio de Janeiro,centro
3900,100,4,0,3,50,600,Laranjeiras,Rio de Janeiro,sul
2400,78,2,4,3,980,65,Pechincha,Rio de Janeiro,oeste
500,30,1,0,1,0,0,Engenho De Dentro,Rio de Janeiro,norte
1000,10,1,0,1,0,0,Ramos,Rio de Janeiro,norte
1100,50,2,1,2,469,35,Campo Grande,Rio de Janeiro,oeste
1800,51,2,1,1,640,69,Barra da Tijuca,Rio de Janeiro,oeste
800,48,2,1,1,332,168,Praça Seca,Rio de Janeiro,oeste
2400,88,3,0,2,1500,550,Copacabana,Rio de Janeiro,sul
1800,95,2,1,2,915,175,Tijuca,Rio de Janeiro,norte
4000,75,3,1,2,802,186,Barra da Tijuca,Rio de Janeiro,oeste
2500,62,2,0,2,800,134,Botafogo,Rio de Janeiro,sul
5500,98,2,1,3,2200,650,Lagoa,Rio de Janeiro,sul
750,58,3,1,1,250,0,Campo Grande, Rio de Janeiro,oeste
2200,25,1,1,1,0,0,Barra da Tijuca,Rio de Janeiro,oeste
1600,80,3,2,2,150,68,Campo Grande,Rio de Janeiro,oeste
6035,30,1,0,1,455,1,Copacabana, Rio de Janeiro,sul
1100,66,2,1,2,809,65,Praça Seca,Rio de Janeiro,oeste
1800,50,1,0,1,1100,120,Botafogo,Rio de Janeiro,sul
3800,92,2,1,2,1105,284,Flamengo,Rio de Janeiro,sul
800,48,2,1,1,360,0,Taquara,Rio de Janeiro,oeste
1300,62,2,1,2,450,63,Taquara,Rio de Janeiro,oeste
900,18,0,0,1,760,0,Copacabana,Rio de Janeiro,sul
740,20,1,0,1,319,0,Centro,Rio de Janeiro,centro
3900,100,4,0,3,50,600,Laranjeiras,Rio de Janeiro,sul
2400,78,2,4,3,980,65,Pechincha,Rio de Janeiro,oeste
500,30,1,0,1,0,0,Engenho De Dentro,Rio de Janeiro,norte
1000,10,1,0,1,0,0,Ramos,Rio de Janeiro,norte
1100,50,2,1,2,469,35,Campo Grande,Rio de Janeiro,oeste
1800,51,2,1,1,640,69,Barra da Tijuca,Rio de Janeiro,oeste
800,48,2,1,1,332,168,Praça Seca,Rio de Janeiro,oeste
2400,88,3,0,2,1500,550,Copacabana,Rio de Janeiro,sul
1800,95,2,1,2,915,175,Tijuca,Rio de Janeiro,norte
2500,62,2,0,2,800,134,Botafogo,Rio de Janeiro,sul
5500,98,2,1,3,2200,650,Lagoa,Rio de Janeiro,sul
750,58,3,1,1,250,0,Campo Grande, Rio de Janeiro,oeste
2200,25,1,1,1,0,0,Barra da Tijuca,Rio de Janeiro,oeste
1150,60,2,1,1,160,0,Taquara,Rio de Janeiro,oeste
1600,61,2,0,1,0,70,Méier,Rio de Janeiro,norte
1400,40,1,0,1,600,25,Tijuca,Rio de Janeiro,norte
2990,40,1,1,1,0,0,Leblon,Rio de Janeiro,sul
8000,156,3,1,3,2700,547,Copacabana,Rio de Janeiro,sul
900,35,1,0,1,0,25,Praça Seca, Rio de Janeiro,oeste
1300,95,2,0,3,30,0,Quintino Bocaiuva,Rio de Janeiro,norte
1070,80,2,1,2,720,110,Taquara,Rio de Janeiro,oeste
1150,71,2,0,1,0,0,Vila Kosmos,Rio de Janeiro,norte
950,52,3,0,1,355,0,Todos os Santos,Rio de Janeiro,norte
1000,41,0,0,1,369,0,Centro,Rio de Janeiro,centro
1600,35,1,0,1,750,80,Copacabana,Rio de Janeiro,sul
1000,77,2,0,1,969,179,Tijuca, Rio de Janeiro,norte
2900,80,2,0,1,877,175,Botafogo,Rio de Janeiro,sul
700,60,2,0,1,300,0,Penha,Rio de Janeiro,norte
2500,120,2,1,3,800,70,Taquara,Rio de Janeiro,oeste
3100,80,2,1,1,1300,339,Ipanema,Rio de Janeiro,sul
7800,140,3,0,1,2300,631,Ipanema,Rio de Janeiro,sul
1250,42,1,1,1,512,0,Tijuca,Rio de Janeiro,norte
800,59,2,1,1,400,0,Praça Seca,Rio de Janeiro,oeste
1600,71,2,0,1,738,688,Méier,Rio de Janeiro,norte
2200,70,2,1,2,200,65,São Francisco Xavier,Rio de Janeiro,norte
9000,276,4,4,4,2009,1012,Barra da Tijuca,Rio de Janeiro,oeste
600,43,1,0,1,202,0,Turiaçu,Rio de Janeiro,norte
2500,129,3,0,1,850,186,Tijuca,Rio de Janeiro,norte
6427,177,4,2,4,1608,409,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
820,80,2,1,1,450,0,Penha,Rio de Janeiro,norte
1250,64,2,1,2,0,0,Penha Circular,Rio de Janeiro,norte
600,43,1,0,1,202,0,Turiaçu,Rio de Janeiro,norte
2500,129,3,0,1,850,186,Tijuca,Rio de Janeiro,norte
6427,177,4,2,4,1608,409,Recreio Dos Bandeirantes,Rio de Janeiro,oeste
